2024-07-22 20:03:05,378 INFO    StreamThr :2858145 [internal.py:wandb_internal():85] W&B internal server running at pid: 2858145, started at: 2024-07-22 20:03:05.378129
2024-07-22 20:03:05,379 DEBUG   HandlerThread:2858145 [handler.py:handle_request():158] handle_request: status
2024-07-22 20:03:05,382 INFO    WriterThread:2858145 [datastore.py:open_for_write():87] open: /home/jeongtae/RLMPPI/src/logs/car/1/wandb/run-20240722_200305-tuqhwxu0/run-tuqhwxu0.wandb
2024-07-22 20:03:05,382 DEBUG   SenderThread:2858145 [sender.py:send():379] send: header
2024-07-22 20:03:05,396 DEBUG   SenderThread:2858145 [sender.py:send():379] send: run
2024-07-22 20:03:05,942 INFO    SenderThread:2858145 [dir_watcher.py:__init__():211] watching files in: /home/jeongtae/RLMPPI/src/logs/car/1/wandb/run-20240722_200305-tuqhwxu0/files
2024-07-22 20:03:05,942 INFO    SenderThread:2858145 [sender.py:_start_run_threads():1188] run started: tuqhwxu0 with start time 1721646185.378097
2024-07-22 20:03:05,947 DEBUG   HandlerThread:2858145 [handler.py:handle_request():158] handle_request: check_version
2024-07-22 20:03:05,948 DEBUG   SenderThread:2858145 [sender.py:send_request():406] send_request: check_version
2024-07-22 20:03:05,998 DEBUG   HandlerThread:2858145 [handler.py:handle_request():158] handle_request: run_start
2024-07-22 20:03:06,002 DEBUG   HandlerThread:2858145 [system_info.py:__init__():26] System info init
2024-07-22 20:03:06,002 DEBUG   HandlerThread:2858145 [system_info.py:__init__():41] System info init done
2024-07-22 20:03:06,002 INFO    HandlerThread:2858145 [system_monitor.py:start():194] Starting system monitor
2024-07-22 20:03:06,003 INFO    SystemMonitor:2858145 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-07-22 20:03:06,003 INFO    HandlerThread:2858145 [system_monitor.py:probe():214] Collecting system info
2024-07-22 20:03:06,003 INFO    SystemMonitor:2858145 [interfaces.py:start():188] Started cpu monitoring
2024-07-22 20:03:06,003 INFO    SystemMonitor:2858145 [interfaces.py:start():188] Started disk monitoring
2024-07-22 20:03:06,004 INFO    SystemMonitor:2858145 [interfaces.py:start():188] Started gpu monitoring
2024-07-22 20:03:06,004 INFO    SystemMonitor:2858145 [interfaces.py:start():188] Started memory monitoring
2024-07-22 20:03:06,004 INFO    SystemMonitor:2858145 [interfaces.py:start():188] Started network monitoring
2024-07-22 20:03:06,013 DEBUG   HandlerThread:2858145 [system_info.py:probe():152] Probing system
2024-07-22 20:03:06,016 DEBUG   HandlerThread:2858145 [system_info.py:_probe_git():137] Probing git
2024-07-22 20:03:06,022 DEBUG   HandlerThread:2858145 [system_info.py:_probe_git():145] Probing git done
2024-07-22 20:03:06,023 DEBUG   HandlerThread:2858145 [system_info.py:probe():200] Probing system done
