2024-07-22 20:27:42,270 INFO    StreamThr :2884359 [internal.py:wandb_internal():85] W&B internal server running at pid: 2884359, started at: 2024-07-22 20:27:42.270411
2024-07-22 20:27:42,271 DEBUG   HandlerThread:2884359 [handler.py:handle_request():158] handle_request: status
2024-07-22 20:27:42,274 INFO    WriterThread:2884359 [datastore.py:open_for_write():87] open: /home/jeongtae/RLMPPI/src/logs/car/1/wandb/run-20240722_202742-9gvsvyc6/run-9gvsvyc6.wandb
2024-07-22 20:27:42,274 DEBUG   SenderThread:2884359 [sender.py:send():379] send: header
2024-07-22 20:27:42,287 DEBUG   SenderThread:2884359 [sender.py:send():379] send: run
2024-07-22 20:27:42,836 INFO    SenderThread:2884359 [dir_watcher.py:__init__():211] watching files in: /home/jeongtae/RLMPPI/src/logs/car/1/wandb/run-20240722_202742-9gvsvyc6/files
2024-07-22 20:27:42,836 INFO    SenderThread:2884359 [sender.py:_start_run_threads():1188] run started: 9gvsvyc6 with start time 1721647662.27035
2024-07-22 20:27:42,842 DEBUG   HandlerThread:2884359 [handler.py:handle_request():158] handle_request: check_version
2024-07-22 20:27:42,843 DEBUG   SenderThread:2884359 [sender.py:send_request():406] send_request: check_version
2024-07-22 20:27:42,905 DEBUG   HandlerThread:2884359 [handler.py:handle_request():158] handle_request: run_start
2024-07-22 20:27:42,912 DEBUG   HandlerThread:2884359 [system_info.py:__init__():26] System info init
2024-07-22 20:27:42,912 DEBUG   HandlerThread:2884359 [system_info.py:__init__():41] System info init done
2024-07-22 20:27:42,912 INFO    HandlerThread:2884359 [system_monitor.py:start():194] Starting system monitor
2024-07-22 20:27:42,912 INFO    SystemMonitor:2884359 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-07-22 20:27:42,912 INFO    HandlerThread:2884359 [system_monitor.py:probe():214] Collecting system info
2024-07-22 20:27:42,913 INFO    SystemMonitor:2884359 [interfaces.py:start():188] Started cpu monitoring
2024-07-22 20:27:42,913 INFO    SystemMonitor:2884359 [interfaces.py:start():188] Started disk monitoring
2024-07-22 20:27:42,914 INFO    SystemMonitor:2884359 [interfaces.py:start():188] Started gpu monitoring
2024-07-22 20:27:42,914 INFO    SystemMonitor:2884359 [interfaces.py:start():188] Started memory monitoring
2024-07-22 20:27:42,914 INFO    SystemMonitor:2884359 [interfaces.py:start():188] Started network monitoring
2024-07-22 20:27:42,924 DEBUG   HandlerThread:2884359 [system_info.py:probe():152] Probing system
2024-07-22 20:27:42,929 DEBUG   HandlerThread:2884359 [system_info.py:_probe_git():137] Probing git
2024-07-22 20:27:42,939 DEBUG   HandlerThread:2884359 [system_info.py:_probe_git():145] Probing git done
2024-07-22 20:27:42,939 DEBUG   HandlerThread:2884359 [system_info.py:probe():200] Probing system done
